target,stage,optimizer_step,micro_step,field,module,machine_count,unique_sha256_count,all_match,values_json
baseline-r2,after_optimizer_step,139,556,model_params_sha256,,2,2,False,"{""2080ti"": ""cf2ac34d72bad5d4b8d70ed12eda8e1c2f0289749aa368d00d8c2284845d3ed4"", ""3090"": ""8168afd6af04f51ac5a99b79472931ab5896cdfe194b2a02457806e2a6597e16""}"
baseline-r2,after_optimizer_step,139,556,optimizer_state_sha256,,2,2,False,"{""2080ti"": ""708cafc70895e1729b6bcb1a950895619e2ac97d08623d8c16b1f172362aeaa6"", ""3090"": ""1004e3541f76864d04fa2ef2f540bb6600ab7efbff5cf0b5a151702259589c27""}"
baseline-r2,after_optimizer_step,140,560,model_params_sha256,,2,2,False,"{""2080ti"": ""0578d3bd1c91c03a370de50539d3e812b04f191415d45d3837adfe0ac5fbae16"", ""3090"": ""e0d5268ba191829af4e2c7d4631d0ebe361c1968fc1397987cd43a7c28db6133""}"
baseline-r2,after_optimizer_step,140,560,optimizer_state_sha256,,2,2,False,"{""2080ti"": ""a9f95b76314cec8094b63e2c779772459bb38a56aaaaad26bea0cca329583e31"", ""3090"": ""aee68989aac63b4fa7c6fc706c3027a4579f35771834f270883eae610f703b54""}"
baseline-r2,after_optimizer_step,141,564,model_params_sha256,,2,2,False,"{""2080ti"": ""d7bfe52c51c5a5bc6a1d90c330570ed2fca556c09088be0aebda0c21cbbb5298"", ""3090"": ""9a3e8a0ec29d835aedc24d96d879fda76ba472038122ade64f8a7ddd330dfc2c""}"
baseline-r2,after_optimizer_step,141,564,optimizer_state_sha256,,2,2,False,"{""2080ti"": ""a67320743c885a5f70ab1feef873999a4894ceb2ce8dad0056376ce847af0be5"", ""3090"": ""1c3e8b28bad52133279cc61ff54278bdeb2f8725912ccdff927a1b57c24fd246""}"
baseline-r2,after_optimizer_step,142,568,model_params_sha256,,2,2,False,"{""2080ti"": ""986d121db623eb922da124c7769bfc5e8154eae20432ed06ed082234e8fd850f"", ""3090"": ""cad52ef0c2e29c695481889ef7a93890c680ed1ab1469d313824ccb80ea7212c""}"
baseline-r2,after_optimizer_step,142,568,optimizer_state_sha256,,2,2,False,"{""2080ti"": ""15db34850d18a2fe23af92ecb8ba540f62aed7b593d23f370a96059e3207dca4"", ""3090"": ""13b5fc655c521d07883498c9d8d5b9aeb1b0971426eaf3cdaadf94aba572a413""}"
baseline-r2,after_optimizer_step,143,572,model_params_sha256,,2,2,False,"{""2080ti"": ""599cc7249e594c9f087a0671e0fa4659e9341072f3ec19cd7367cc65dff1aa80"", ""3090"": ""a9866bd1434febbcee66c507b432cd55b2b8c505caa522abae9a17802eb88aba""}"
baseline-r2,after_optimizer_step,143,572,optimizer_state_sha256,,2,2,False,"{""2080ti"": ""71303f9cd5adc7e37aafe815c2a2199e1cfd24c7d1b3d14dd535b43572038c85"", ""3090"": ""f4798c72996cdfc247f5faeb4fa4f5e085db91ecc3c6f96f7f3410e8cd9e9073""}"
baseline-r2,after_optimizer_step,144,576,model_params_sha256,,2,2,False,"{""2080ti"": ""c513db50ef24abbd5ad7fc03f4784e8ac02dca45fa95ebbcd675c7d573a979df"", ""3090"": ""b52854c2bdc5b9661bfe1e19dfc9444de33ecba372ed3076a8fcdd9a5c4fb43e""}"
baseline-r2,after_optimizer_step,144,576,optimizer_state_sha256,,2,2,False,"{""2080ti"": ""4ea262296d7645f597a9996d6199a10d2777da75ead9305b893db617252a052b"", ""3090"": ""e7b5d8373adf8406f3674e5d0fd2c1902a49e8794cafd36297e3fe2c00459298""}"
baseline-r2,after_optimizer_step,145,580,model_params_sha256,,2,2,False,"{""2080ti"": ""5a10cd57d212431df69572d30c7ca4239880b40e3edfa514e52279df3ce6b536"", ""3090"": ""cd177ba292fa7393de9e5bd29e446452b7ed6e5d02984c8541a366192a98267a""}"
baseline-r2,after_optimizer_step,145,580,optimizer_state_sha256,,2,2,False,"{""2080ti"": ""403625d3f03baab77135789ea139f59e7378eccdd366d5267cf17dac6fd48190"", ""3090"": ""794b35ed20491f9748bd7b2d7e6fc0c4b8f1521baf7007c06318c4813642a819""}"
baseline-r2,after_optimizer_step,146,584,model_params_sha256,,2,2,False,"{""2080ti"": ""8d495e49bffc146ae3c6b7a95c6b2eaf6255602dd2151f2d039dfa1810b22df5"", ""3090"": ""49490c393c37a42968a7110df15ae23430a316cf91b692f34d734c777dd1993e""}"
baseline-r2,after_optimizer_step,146,584,optimizer_state_sha256,,2,2,False,"{""2080ti"": ""b54444b65f0edc60aa478aef25b1b37481fe13435691c761e2bed49d5db0b27d"", ""3090"": ""795a8ad97a5dbabcc0afabca63eddab8a068079c3cdfd1292a2e3a475c96bfa0""}"
baseline-r2,after_optimizer_step,147,588,model_params_sha256,,2,2,False,"{""2080ti"": ""0e26f7a94444b566c8bac9f62941336d675a9dbafd8c9f2315d768d99ca87f04"", ""3090"": ""40a068e0c60627262c1fab84059c58caa56fad5ad75ff671aeedf2ba6f01723b""}"
baseline-r2,after_optimizer_step,147,588,optimizer_state_sha256,,2,2,False,"{""2080ti"": ""53d5191ae3ad16ce79c62e5b50d9d15a3616ea846c94fb98057d5ebfb9c69882"", ""3090"": ""3d7b59696da692fc62af4e3e195ef65f9c10e70ebaf9a20dcf7e992390798fe8""}"
baseline-r2,after_optimizer_step,148,592,model_params_sha256,,2,2,False,"{""2080ti"": ""ccbe4a5eb2b90973d63d7dd16e1eb77281d89843184e85cb7ea4cb69ef1f8318"", ""3090"": ""ce7ebd2226d1d502e66bad6aaf92ae3637bb11a8738a9081051f64998f017108""}"
baseline-r2,after_optimizer_step,148,592,optimizer_state_sha256,,2,2,False,"{""2080ti"": ""289ed8f598824019170185892031e09273f94e06d9876a8125d84b953e121b51"", ""3090"": ""e34ac9a2f13c059134c88e5bc56ec80405f3b3640e89de09921d1ddcd4989c68""}"
baseline-r2,after_optimizer_step,149,596,model_params_sha256,,2,2,False,"{""2080ti"": ""94efdbb0cb96ecdea8ceb4dbeca16aac5686a1b07b8fdb9cf787b766d8ac5f5d"", ""3090"": ""77656fcb468292c33f2903a9609a50e5f2bc35b11b2e1e228510f04692022db8""}"
baseline-r2,after_optimizer_step,149,596,optimizer_state_sha256,,2,2,False,"{""2080ti"": ""f8a0c7138fae27ec33cd1f4ba13511274ed0d90b9b79b310c417bebac4d70a8c"", ""3090"": ""1cce375c8beed36eb8d199d3a9151194b426d17e93cf0cabd28a65f18b0d2d61""}"
baseline-r2,after_optimizer_step,150,600,model_params_sha256,,2,2,False,"{""2080ti"": ""9f5c59b095447992979bda2e1025963fc581fe3523ff747d0f5d6d1fa6a75741"", ""3090"": ""388fc2b13ebde93734da05952ba2de23c49bc440b7a59e3156fa5e568ce090ad""}"
baseline-r2,after_optimizer_step,150,600,optimizer_state_sha256,,2,2,False,"{""2080ti"": ""2c8c98a94be83ee61e37bb5f93dd48e6ae4e68cdd14ab7dbf3991267151f8805"", ""3090"": ""165eee477b7159bbd2daa81317349751c3206c63024091d9cf9690f48756ec26""}"
baseline-r2,after_optimizer_step,151,604,model_params_sha256,,2,2,False,"{""2080ti"": ""8e164ec08fbfac1812d635f1079958b963f84dcecee6f3c9ee22fb8c66aeae45"", ""3090"": ""ef38abe3b24c97c40d02b98e81626bd53718524f09eea69933d4c51adffebeb1""}"
baseline-r2,after_optimizer_step,151,604,optimizer_state_sha256,,2,2,False,"{""2080ti"": ""9de82ea8b43d528943e67d3d1077fba5db8fa536077a4702f6e7e5b5b8357afe"", ""3090"": ""b347d9881e2e924060fab910dd78be236ec3a443678311c1356c84739144827a""}"
baseline-r2,after_optimizer_step,152,608,model_params_sha256,,2,2,False,"{""2080ti"": ""57b27078095c2a5d6640083597bce2910e8cec3d585549687103ce02343421b8"", ""3090"": ""4bd68250e2136de26f89f5ea8e6205babf71f088291afdc30a9197952097057a""}"
baseline-r2,after_optimizer_step,152,608,optimizer_state_sha256,,2,2,False,"{""2080ti"": ""542de9b5f6eccd8bea19954cf5cebe7a40fb9e44d4c556eb48cec4bc888015ef"", ""3090"": ""da4e11a29f0f98eeb7f8d226c9c68c33ca4cebcd79b31b1154cac3d5c88b7b61""}"
baseline-r2,after_optimizer_step,153,612,model_params_sha256,,2,2,False,"{""2080ti"": ""dc80374645a8aaaed646d877f353c4b465275c1816333e39dd0ffb9a7d3146b7"", ""3090"": ""657231ae39265ba734fa9dc25b345565801dcdf17d183c9337bb25deeb6484ac""}"
baseline-r2,after_optimizer_step,153,612,optimizer_state_sha256,,2,2,False,"{""2080ti"": ""c186c91e8490d0c3925711c8ae532ed7b65c356fc830ba3daa7b2625a727cdb9"", ""3090"": ""5b703effae33b58590b8787364fc57a1e15fd7459ae14b5a45db9f26430b403b""}"
baseline-r2,after_optimizer_step,154,616,model_params_sha256,,2,2,False,"{""2080ti"": ""93e4e2e5ee6c5303f787e598ecad8e00222fa4d8dda2187a4ae21273c1669204"", ""3090"": ""20d4a6a764297d5c592d16a3980bb40c0bcc8c9fd65ab4a9ab1d41fb084561b8""}"
baseline-r2,after_optimizer_step,154,616,optimizer_state_sha256,,2,2,False,"{""2080ti"": ""4ba2cf7e3d4ccc273adbd82a353dd8700217d0882b0c7a60d571b519fc2aded7"", ""3090"": ""bd9cdf8bbe55c7cd62e97e9ec4cbbe5ffecc85ec005764917bddcfa35314cc0c""}"
baseline-r2,after_optimizer_step,155,620,model_params_sha256,,2,2,False,"{""2080ti"": ""7afc54d496a5885336dd4f16f6e59e35eedaef443b37c2f83b8906654321de25"", ""3090"": ""4e8f1892d64ef56885c17cb3376dedbc377d7faa6257dd234123363bdbee394c""}"
baseline-r2,after_optimizer_step,155,620,optimizer_state_sha256,,2,2,False,"{""2080ti"": ""09460fda6af3a42a69b0d7012cd3b78094942746ec4878abbd1d87f9c0bdf64f"", ""3090"": ""980eb9740a948088e23f7157c118172bfc91910cab3b7e50dc83d540c842bacd""}"
baseline-r2,after_optimizer_step,156,624,model_params_sha256,,2,2,False,"{""2080ti"": ""da6a6f374f53763e7fb7fc78be2990c42af800063c76e35b4a01f226271a1a76"", ""3090"": ""395a004c48206b007e3fbf324f79971a60d5d9e1e6425bace23eeef522130cab""}"
baseline-r2,after_optimizer_step,156,624,optimizer_state_sha256,,2,2,False,"{""2080ti"": ""ee8a1953452bacd9a173d6d54994a2157914c0b0f1357461201d9c4ba5ecbfc9"", ""3090"": ""d0545a99be978f8026763b8ce08a8888a0869b0e8a7ba8196c05754c10cd7f4b""}"
baseline-r2,after_optimizer_step,157,628,model_params_sha256,,2,2,False,"{""2080ti"": ""9610d655d4a1d53063fb7c92755033f3076cc5da1c77598503749a4016e95794"", ""3090"": ""246d9e5a53d93e1bbc56026d4e899ba7d7cdd038dfd37bf84fcd0e739206d97b""}"
baseline-r2,after_optimizer_step,157,628,optimizer_state_sha256,,2,2,False,"{""2080ti"": ""ba33c53f6ae0f042b0b84c32980b89e39f4422d61cf563c033ab5a15cfb90b2b"", ""3090"": ""a24586220cf30e48efe31cb5c0fc45583d56bb7552883d0ca884558aa96a48a1""}"
baseline-r2,after_optimizer_step,158,632,model_params_sha256,,2,2,False,"{""2080ti"": ""ab8bd35b79aceacbee5a7420d2868ceb6a184a490b273f89000b5548ef335822"", ""3090"": ""d009a7b3a13cb2a18b21e1b7c708b282807be51bc6d8dace888365f02084f3ca""}"
baseline-r2,after_optimizer_step,158,632,optimizer_state_sha256,,2,2,False,"{""2080ti"": ""b9ccfb30bec7e5a33cb366913af50c6756c0f11800415c14aaa43d75bd97a855"", ""3090"": ""7d466e7a73db5159e622d2bfa32b812587a96a8cb24c2e6bfbf1514354d9b83d""}"
baseline-r2,after_optimizer_step,159,636,model_params_sha256,,2,2,False,"{""2080ti"": ""4fcd2308d250ec31a0db96c620c025a37fae98fe9f4f9ab76ae4897b37a80870"", ""3090"": ""6e04962df3f84a7c3678a1e657a238891f8b52a8cf22692e1e50982c4f2cb454""}"
baseline-r2,after_optimizer_step,159,636,optimizer_state_sha256,,2,2,False,"{""2080ti"": ""e341fd5d050b5e4ef1f52994804a6c1d31b75df9321109674ced7625cc7a133e"", ""3090"": ""cb3056fbfec0147ace36c0dcf1447dd1c112683228c5060df29d42be95b8e170""}"
baseline-r2,after_optimizer_step,160,640,model_params_sha256,,2,2,False,"{""2080ti"": ""716428c114045b75f9888760d68c661ec8a469773934f43195c16c8d0f8f2ee1"", ""3090"": ""1208f6f34c61f00a199b2ec3de113d6d380db75d4298c2dfc4a407b15c26b864""}"
baseline-r2,after_optimizer_step,160,640,optimizer_state_sha256,,2,2,False,"{""2080ti"": ""7df383ccc4cae0f4a6435f27395b60474bf4b13e97b576a818533d4f8e98c2db"", ""3090"": ""3f00a3e9f9ced42e55bb6441639609cb42017c2f87d4b72408d9621e8a1b02dd""}"
baseline-r2,after_optimizer_step,161,644,model_params_sha256,,2,2,False,"{""2080ti"": ""20e516ba598b33ae3e248456013b97087cc1c137e0a1146c8dd9f8d434a761d9"", ""3090"": ""b20f83132b6fae7daa8591c49cfd58cc744b614d76187bb92576c749229c83e2""}"
baseline-r2,after_optimizer_step,161,644,optimizer_state_sha256,,2,2,False,"{""2080ti"": ""3d07b7db18bcf44781775bf5ffd3f3ce93a1ac20c12652cf42439ecf9834e621"", ""3090"": ""d625aeadf9ad4116f7e3de40708ef03ee8ac63171260c807e1e33caeceecbcca""}"
baseline-r2,after_optimizer_step,162,648,model_params_sha256,,2,2,False,"{""2080ti"": ""18ba229a54f0333b43459a3e05eec751dd7026d061d16a1875f4e340ae9c1cbf"", ""3090"": ""74aa01a8e9659ab520dedc5044ad3596e3b87eaf5bf55d599322163688c96adf""}"
baseline-r2,after_optimizer_step,162,648,optimizer_state_sha256,,2,2,False,"{""2080ti"": ""027058ea1aaf0fb286e02a9dded0377a531f2d8d4b1a7e2d860a35dc8ec04f1d"", ""3090"": ""7575a991d052f72b55499c32773a8f324ccde90ce7ac78f60eee69173ebdc96a""}"
baseline-r2,after_optimizer_step,163,652,model_params_sha256,,2,2,False,"{""2080ti"": ""66838a90a331ae9f672bfcf1061739968010a6eefcfd368602b5d6abe92ac084"", ""3090"": ""7fefd45a55190a1c29db9044885ba986daf80541843c31d978f8f153af4ba9ca""}"
baseline-r2,after_optimizer_step,163,652,optimizer_state_sha256,,2,2,False,"{""2080ti"": ""77d83c9532edb847789ec097ed17f438bb9293f9edba5d4fc33d37737f75e3cc"", ""3090"": ""819686fe4046a68ade485e46d6e9488c876caaed86dbbc53b44f6ec56a982769""}"
baseline-r2,after_optimizer_step,164,656,model_params_sha256,,2,2,False,"{""2080ti"": ""0aa2907ef67043d21465c4699856c34035154a1400788b311d541345a3d50fee"", ""3090"": ""7aa1f7cc6459c0f8f49b13a2e5c6ae6c52842460c193bd49a329dc820fb60754""}"
baseline-r2,after_optimizer_step,164,656,optimizer_state_sha256,,2,2,False,"{""2080ti"": ""7876ff08e4c7d694164b18f1a2b417914a85dc9f0c11140dbadd04d53bbd8a0c"", ""3090"": ""1f8d1098f987ce1a16f00f22606f54be6c8725e0e51b36ba94b24e16d406c6a7""}"
baseline-r2,after_optimizer_step,165,660,model_params_sha256,,2,2,False,"{""2080ti"": ""3f46bc0ec1aaf32c65d956d343e3b41924eacb67e7dc5a8555fc68e15662b265"", ""3090"": ""ff5d31534f50e4a5c84d02b37238155d584ee2434c980e4d1e7d89fb81a139f8""}"
baseline-r2,after_optimizer_step,165,660,optimizer_state_sha256,,2,2,False,"{""2080ti"": ""2b8c2c394deb9ac61d5958eab643400c1b10e7b404f34e82110b0673a55a1164"", ""3090"": ""547ed2cf2aa47bcdd9d34ff24861cf318b1de548f166a4abbfc7e37d2a0097d4""}"
baseline-r2,after_optimizer_step,166,664,model_params_sha256,,2,2,False,"{""2080ti"": ""99bc965d6e7abb1b824a175b38f08f9dace9a15d761676bae4f05b7e066412f5"", ""3090"": ""74842f34fea8d24a5c16eb14e4e8091002eb3398c0c02d07d06372592d9e5287""}"
baseline-r2,after_optimizer_step,166,664,optimizer_state_sha256,,2,2,False,"{""2080ti"": ""d76e8546b34ea78748012f867817d1a5a27f2f9f22fca98d2383a972cba1c96e"", ""3090"": ""fbca140c9fa4cd6a7ac24f10c6b5399b20ca4e11fc2f9e091c5aa6d36601aa06""}"
baseline-r2,after_optimizer_step,167,668,model_params_sha256,,2,2,False,"{""2080ti"": ""55fedfb993b2da0aea5507967b0f4d892ac98de39d9fb096cffd7c62ae295c59"", ""3090"": ""05fd445e55836f91e758e0110faa58b6bea36efbd21f46d28e39e1a8d90465b5""}"
baseline-r2,after_optimizer_step,167,668,optimizer_state_sha256,,2,2,False,"{""2080ti"": ""426ddd69b57cc7395effbffe5a3a8f526465351ebf2b61b743efb13df7b5a511"", ""3090"": ""587ebc89384834ac1248f2a2a0723fbc1ac0ff0ff1c2dfffdfe59e3aa7fda8f0""}"
baseline-r2,after_optimizer_step,168,672,model_params_sha256,,2,2,False,"{""2080ti"": ""17b603fd3e5cdddd144bd6d45cdf384c6739186c5cf3df908aeeefd4bb813a76"", ""3090"": ""df7f19da4097eca381aa7becabbc6f7157f6771b8f7111231c9973dceb666e73""}"
baseline-r2,after_optimizer_step,168,672,optimizer_state_sha256,,2,2,False,"{""2080ti"": ""fe048a9bcd91fc4f7eff815e24bdb7d726843d7ddb051983571854a1ea26241e"", ""3090"": ""25d985d9930cc1c4d1016718dee827b4ba716a36f5018ef6e3350a341f3b758d""}"
baseline-r2,after_optimizer_step,169,676,model_params_sha256,,2,2,False,"{""2080ti"": ""d22a1368e4df7ab5c4d14f69228c39fdbab389728395fa32b17698552b1978d0"", ""3090"": ""cca697a4442c5ab96190780c06c96f821a63b38f7e8b34b856598414c0a8346e""}"
baseline-r2,after_optimizer_step,169,676,optimizer_state_sha256,,2,2,False,"{""2080ti"": ""223cfa6a97d775a8aaa78bb7874ae4002b35aeabf8af13839c35590fdb7e583b"", ""3090"": ""810b769262e703a1e6e2cb7e14887fd78a95acbdbc412694b56850c95195a4ff""}"
baseline-r2,after_optimizer_step,170,680,model_params_sha256,,2,2,False,"{""2080ti"": ""6aa0efca4fefee1adeddce06e5ed92f5044e2ee4c836921cdde1805288cc5b7a"", ""3090"": ""a1c2569dd1a1c6659552f58c9a2cdd7a890b1478b47b6f0a41960890a098ca85""}"
baseline-r2,after_optimizer_step,170,680,optimizer_state_sha256,,2,2,False,"{""2080ti"": ""6d247858a09614aa27e0fdf04cc28ec119e01dfd376d75b8b617b0c0c3e2c267"", ""3090"": ""b966c04a40699faeba048bb5933d553adba33755344d54c633d564cc2b1f9ce3""}"
baseline-r2,after_optimizer_step,171,684,model_params_sha256,,2,2,False,"{""2080ti"": ""d93227250cbad27f2ebf99fcda19dd005511a779434bd7a02a3114f0564a77ef"", ""3090"": ""86c92d4b20a6b14f2c7ed5ac5c055e1bb6237eb7ccd396a036b0f0aa6c80f8f3""}"
baseline-r2,after_optimizer_step,171,684,optimizer_state_sha256,,2,2,False,"{""2080ti"": ""1ac31989722e54361b5057a4e62e79fdcf31a32b2358ca58841a9f0db9d6a0d4"", ""3090"": ""2613ff5d685a3356720eb555f6f4d17562335e1821a00c2af630d1b062eaaab2""}"
baseline-r2,after_optimizer_step,172,688,model_params_sha256,,2,2,False,"{""2080ti"": ""c41679a28ffbfe2d9caf6fe96d25da406d8f5369408fd9f60085f9cf8255b2e6"", ""3090"": ""230eea13bd7132c0e409e5aae8671662d28384cad47cc5e09c525c2bda61c771""}"
baseline-r2,after_optimizer_step,172,688,optimizer_state_sha256,,2,2,False,"{""2080ti"": ""7f9b8087a8fb456dd9bf099db81c51ba328da5a12d382c5d9ee2301ecc1e3315"", ""3090"": ""ed1fd0bd16a485b4b55eb04402a118df7bc0eb32d63315f39d20777b1d8e5f47""}"
baseline-r2,after_optimizer_step,173,692,model_params_sha256,,2,2,False,"{""2080ti"": ""9c9cb66e7c992385e08a744d0cc4cd1717f0a9e756e5c6058804aeaf306a3f5b"", ""3090"": ""b5bc94b11ef9526522ebd3816908d05eb682e9d95b64bb2fb4d027c765064286""}"
baseline-r2,after_optimizer_step,173,692,optimizer_state_sha256,,2,2,False,"{""2080ti"": ""6038fc798032883f69fd58dcc6b99ed348a5388403aba0fef027d306fa19534e"", ""3090"": ""fd47da5bbc63bce50c25604968a1f2922a42675560b5b639441b7e179bc46fee""}"
baseline-r2,after_optimizer_step,174,696,model_params_sha256,,2,2,False,"{""2080ti"": ""16e5407061c1c3973c4f6056381cbeb52d8b722739c5ff07bd8dc650d3de30ba"", ""3090"": ""003863c56d4a0d4a0f4c724130d5c14b9b84496d7b954e6680b2f10412b7a475""}"
baseline-r2,after_optimizer_step,174,696,optimizer_state_sha256,,2,2,False,"{""2080ti"": ""69458600962e50bf5306d3122fa70811358a42a35bce55f1b0651860e1370740"", ""3090"": ""d395c1ab6921a15aa21bd88704e8090bb6420079e5f5d9ba719614bf18427d92""}"
baseline-r2,after_optimizer_step,175,700,model_params_sha256,,2,2,False,"{""2080ti"": ""2c5d0f34decf3ddb5567a8f20b8b00ee8941c2ebc8115f4908bc483493fbb7f2"", ""3090"": ""eb1e4e549e86bd597768d5db58195bb75e6835d3267d7e2b6caa564e64cc8893""}"
baseline-r2,after_optimizer_step,175,700,optimizer_state_sha256,,2,2,False,"{""2080ti"": ""ba9d5004c09b0f8b778b810822343340a03c05a8447a6c42232e67749c70fa52"", ""3090"": ""ee27fe25bd41e3b9f939eeb95e9bff0d4518abc0ae924686f4a1d4738c575018""}"
baseline-r2,after_optimizer_step,176,704,model_params_sha256,,2,2,False,"{""2080ti"": ""5e15ca45072056b65a006c8f3601dade9b2b293229a1a4c3646f42ba21938c55"", ""3090"": ""c7b545c55d4af14fabe433ac490644826d569f0d4d066491367f5c9b3c3510fb""}"
baseline-r2,after_optimizer_step,176,704,optimizer_state_sha256,,2,2,False,"{""2080ti"": ""9617efbb756877a02ca29ba52176bdf817c6254976c150c7676ca48d966fbc57"", ""3090"": ""9ce47cdcba8f649dd49f51e6bb2f4581868e706d6724601efb006b879e852207""}"
baseline-r2,after_optimizer_step,177,708,model_params_sha256,,2,2,False,"{""2080ti"": ""b6753902bdd145415206d36457799ee62270f6b243079adbf63d39efca48eaee"", ""3090"": ""0d27fb6b2063eea97eea0ba882cce7566d1f68da73633f7f12efabdf3038e60f""}"
baseline-r2,after_optimizer_step,177,708,optimizer_state_sha256,,2,2,False,"{""2080ti"": ""064ae5173f9b9a1970a16b2dd4d9712855a7992e86b161a4eee02dedfb35fd17"", ""3090"": ""43d15ab79e0984b2a0d36afececba82af76ccedb5c09eabb495002ddb6d16a7e""}"
baseline-r2,after_optimizer_step,178,712,model_params_sha256,,2,2,False,"{""2080ti"": ""c08db7a034b67e7ea75b2f4c9c21a44d7443c99ecee7f53725ca80c0bdf6c6a9"", ""3090"": ""017f08e80131a0d9273edea7f7d1ec3d58d2a534589a78c9bc7f1ccef74f3f06""}"
baseline-r2,after_optimizer_step,178,712,optimizer_state_sha256,,2,2,False,"{""2080ti"": ""1cd7882b501a0f355761831d01a1d0adc26db23016d25d874e6d33fbe80fa5e6"", ""3090"": ""4b939c5b6cb690b34ac923e1aefd7e2360e33eea3d8429a3ddc16af0c1f5b7f8""}"
baseline-r2,after_optimizer_step,179,716,model_params_sha256,,2,2,False,"{""2080ti"": ""b10715eee18ebe993e58c30296b0842478b58693740a324ce52f74d1a11cecea"", ""3090"": ""1a9bc3278105344c5352b145c59eac65a39269055741abac2913130c7d589138""}"
baseline-r2,after_optimizer_step,179,716,optimizer_state_sha256,,2,2,False,"{""2080ti"": ""78c68b1f56f63d14db2be98d04751051903919fbcb405b19f6d4a2d2304e4153"", ""3090"": ""b4992e4e74d5fcc5dbe34b62539f652af3eef4f0f03cf04cc8f1e5cabc82297e""}"
baseline-r2,after_optimizer_step,180,720,model_params_sha256,,2,2,False,"{""2080ti"": ""3da66b73cccdea6e562472293fa698575fae8306d70566a67d4ac0ade6bdfcfb"", ""3090"": ""b3f4477eaad510a55e7215cf26a3c74a94c8c7f24164a9a53ce154d82a54a817""}"
baseline-r2,after_optimizer_step,180,720,optimizer_state_sha256,,2,2,False,"{""2080ti"": ""2cccf84b526674b00c05a1d13e8838c1cec8467944f0bf25be0550171ff82b8d"", ""3090"": ""e5e41aa7fd573f3655e437800a30333c3da860b6ad8bf31fef71b0245d7ee2c7""}"
baseline-r2,after_optimizer_step,181,724,model_params_sha256,,2,2,False,"{""2080ti"": ""a2a6f48459b1383c0373f599811234dcb75403c234ba3a0469f7a9f54088736a"", ""3090"": ""2b3def9f917358771f3d63d2d48be4be1c80d63d7f9c11ae288e9f20614b4e08""}"
baseline-r2,after_optimizer_step,181,724,optimizer_state_sha256,,2,2,False,"{""2080ti"": ""3b839184009576b96e078409a473877ac54b1c888c51baa2d27ebe0e2a3517b5"", ""3090"": ""065c41b3ceb0bdba4ccf39c685b73120fbeff76e2849be3228359acfd0dd9440""}"
baseline-r2,after_optimizer_step,182,728,model_params_sha256,,2,2,False,"{""2080ti"": ""c0013f26a7543f07eacfe66a04d940f339a06328464c23232dfca5d80c242423"", ""3090"": ""10149e832a2b76952560e394e87ac6d45d6506269e44ae50bb91969dff9d8653""}"
baseline-r2,after_optimizer_step,182,728,optimizer_state_sha256,,2,2,False,"{""2080ti"": ""f60384371ce40bcac1ee86984c9b43e4f987120789a0250ec96dc7d740650ecc"", ""3090"": ""71e5d60f8620a62bd131b3b3cd6e01de5129a5910ed58da1b2215f528d31bdc6""}"
baseline-r2,after_optimizer_step,183,732,model_params_sha256,,2,2,False,"{""2080ti"": ""baa1fe14081110b72107cf7856aa86702f8dfc457588a6d230cca17ba8cb4434"", ""3090"": ""ad6b9e94497f1e4f7961951c29e6e1996acca59f34c957bc0244f457bd63a5e5""}"
baseline-r2,after_optimizer_step,183,732,optimizer_state_sha256,,2,2,False,"{""2080ti"": ""67bb5bfa943d1beada6b4d13a2853928016f7b2d4e1f82ed4d6fe6a6e314cd60"", ""3090"": ""21192fabf9dea4fb35123bb09d2936be551965728f33378c1fe1d5ec7b8a0e41""}"
baseline-r2,after_optimizer_step,184,736,model_params_sha256,,2,2,False,"{""2080ti"": ""35a90cafe91c78ff59c3c4f6b5e0eced04f24ffbec68d23401b911a1271a062e"", ""3090"": ""5c300ef07ef066bdad914ad9a46569f34c3e3747beb8fe5b9b1f3e2257d89680""}"
baseline-r2,after_optimizer_step,184,736,optimizer_state_sha256,,2,2,False,"{""2080ti"": ""beabe13f743f607bed4431b636295d7d026870eddb4f728a9d8ac1ae5b73e3e9"", ""3090"": ""e7de89341dca97307f6c829e1871317797f41451814e8e79ba63e39ad70ae2c8""}"
baseline-r2,after_optimizer_step,185,740,model_params_sha256,,2,2,False,"{""2080ti"": ""952077f8b7d74476ca146821a7320dcbf6a8dbca7211dc5cbe022958ecf9fb3b"", ""3090"": ""36ead2b9fe6b4932c21054ad5ba1bd807853043ebff6b51ae2e39743a47472f8""}"
baseline-r2,after_optimizer_step,185,740,optimizer_state_sha256,,2,2,False,"{""2080ti"": ""b9531b6affbf418958141169aa5879496824b278e3caaed719b25f10a6b73477"", ""3090"": ""4b757a5c3be6e6d878d7e3e2a345697eeb28de4be7683792c62a5ed189495cee""}"
baseline-r2,after_optimizer_step,186,744,model_params_sha256,,2,2,False,"{""2080ti"": ""74a124a34fb74400bdceeff244787ccaf4fbb096f2fd2763b93443b22ae31ac1"", ""3090"": ""cc35400b1250c82b0e773408869f4954653bbb849b24e42930c07c5ec05476f9""}"
baseline-r2,after_optimizer_step,186,744,optimizer_state_sha256,,2,2,False,"{""2080ti"": ""caa6869335e0a225ff8d75763b1fe662f9675b4492da09a9b181348c63e5ecde"", ""3090"": ""b42b8b8d4ebccd2be260cfdbf5280f0f7201e4df2f68c6932111cbc5aece8c41""}"
