arm,model,seed,checkpoint_role,case,shape,num_examples,status,accuracy,loss,query_accuracy,dataset_hash,wall_clock_sec,peak_allocated_mib,logical_source_id,raw_result_path
flash-fastest,flash,125,last,2048x512-n500,2048x512,500,completed,0.217390625,6.329653617858887,0.217390625,e446efc9f4dc774377c56c403a468c747870beb18ff0320f15df794dcb69f015,8.768652671016753,10257.1806640625,3090-flash-fastest-s125-bf16-last,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-flash-fastest-s125-bf16-last-2048x512-n500-b64-e13125727efa5dd7-z00a19f29-f396ae65b/result.json
flash-fastest,flash,125,last,4096x1024-n500,4096x1024,500,completed,0.017025390625,11.454084915161133,0.017025390625,0981292ce8ebea1402a4c3a7a6655dfc1de42688c329bd5ea921541a0f1d16ed,10.866124301217496,10257.1806640625,3090-flash-fastest-s125-bf16-last,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-flash-fastest-s125-bf16-last-4096x1024-n500-b32-e13125727efa5dd7-z00a19f29-f396ae65b/result.json
flash-fastest,flash,125,last,8190x512-n500,8190x512,500,completed,0.1218203125,9.244699329376221,0.1218203125,37a8533a985fabd3db03daf9dfd3a8e0936513ab724039c63b9a22bf352d002d,14.164369074627757,10257.1806640625,3090-flash-fastest-s125-bf16-last,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-flash-fastest-s125-bf16-last-8190x512-n500-b16-e13125727efa5dd7-z00a19f29-f396ae65b/result.json
flash-fastest,flash,125,last,8190x2047-n500,8190x2047,500,completed,0.0004865657058544457,13.017744163513184,0.0004865657059110894,8c16a91ea127bb7bf2130238ecd56b49fb1fd73bb3e0c2f4c586ddba8e9b97a9,14.410742954351008,10257.1806640625,3090-flash-fastest-s125-bf16-last,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-flash-fastest-s125-bf16-last-8190x2047-n500-b16-e13125727efa5dd7-z00a19f29-f396ae65b/result.json
flash-fastest,flash,125,best,64x4-n1000,64x4,1000,completed,0.9995,0.05644377534091473,0.9995,59caf02282ef418abc77da09411e4dd086ec2be1f3a8df5bef214a3311d9fead,8.021985664963722,652.84521484375,3090-flash-fastest-s125-bf16-best,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-flash-fastest-s125-bf16-best-64x4-n1000-b128-3e74552112cfedf7-z00a19f29-f396ae65b/result.json
flash-fastest,flash,125,best,64x8-n1000,64x8,1000,completed,0.999875,0.0579097407348454,0.999875,712f2ed078441018d5e5105403984e30f54b89ce85313998e4ffaed260977d1b,7.700048194266856,652.84521484375,3090-flash-fastest-s125-bf16-best,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-flash-fastest-s125-bf16-best-64x8-n1000-b128-3e74552112cfedf7-z00a19f29-f396ae65b/result.json
flash-fastest,flash,125,best,64x16-n1000,64x16,1000,completed,0.999875,0.06248475451022387,0.999875,7298e6d64228dc9b8e75d90a58ceed496d8665e6ebf015689030e2593ffbf970,7.688807628117502,652.84521484375,3090-flash-fastest-s125-bf16-best,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-flash-fastest-s125-bf16-best-64x16-n1000-b128-3e74552112cfedf7-z00a19f29-f396ae65b/result.json
flash-fastest,flash,125,best,128x32-n1000,128x32,1000,completed,0.99953125,0.07343853806331754,0.99953125,a23066631270a2b388cbcbb247516054c1ccd018cd0270e1167315940e48a0a9,7.946062175557017,1293.13427734375,3090-flash-fastest-s125-bf16-best,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-flash-fastest-s125-bf16-best-128x32-n1000-b128-3e74552112cfedf7-z00a19f29-f396ae65b/result.json
flash-fastest,flash,125,best,256x64-n1000,256x64,1000,completed,0.9885,0.22856890680640937,0.9885,b5a14d15ac1321e868ed153a60a440ab1170bf0bf9dbab035adeabc115b1a47d,8.037049160338938,2573.71240234375,3090-flash-fastest-s125-bf16-best,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-flash-fastest-s125-bf16-best-256x64-n1000-b128-3e74552112cfedf7-z00a19f29-f396ae65b/result.json
flash-fastest,flash,125,best,512x64-n1000,512x64,1000,completed,0.98475,0.26697820401191713,0.98475,bdc202e48037c839a7c56b7e1f7c9c7d6f368d38e006a46d739da726c94fd649,7.997975254431367,5134.86865234375,3090-flash-fastest-s125-bf16-best,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-flash-fastest-s125-bf16-best-512x64-n1000-b128-3e74552112cfedf7-z00a19f29-f396ae65b/result.json
flash-fastest,flash,125,best,512x128-n1000,512x128,1000,completed,0.9703984375,0.460760613322258,0.9703984375,042872131264d4b41ea03a6cdbf7733e3e4301ca773349ec9434d827bd9c4a5e,8.192239136435091,5134.86865234375,3090-flash-fastest-s125-bf16-best,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-flash-fastest-s125-bf16-best-512x128-n1000-b128-3e74552112cfedf7-z00a19f29-f396ae65b/result.json
flash-fastest,flash,125,best,1024x256-n1000,1024x256,1000,completed,0.882640625,1.0846176117658615,0.882640625,4e659938a27b5e33a3d99d261f1b2680fdeb1cd8c74363ea5a71ac4d1c36296c,8.736145343631506,10257.18115234375,3090-flash-fastest-s125-bf16-best,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-flash-fastest-s125-bf16-best-1024x256-n1000-b128-3e74552112cfedf7-z00a19f29-f396ae65b/result.json
flash-fastest,flash,125,best,1024x256-n500,1024x256,500,completed,0.8818984375,1.0866030572652816,0.8818984375,f30f1e09e1300deb2e0f430d7c50c47a77f58f43657aa4d6f425f938a91a9acb,8.406820469535887,10257.18115234375,3090-flash-fastest-s125-bf16-best,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-flash-fastest-s125-bf16-best-1024x256-n500-b128-3e74552112cfedf7-z00a19f29-f396ae65b/result.json
flash-fastest,flash,125,best,2048x512-n500,2048x512,500,completed,0.62858984375,2.3620004472732545,0.62858984375,e446efc9f4dc774377c56c403a468c747870beb18ff0320f15df794dcb69f015,8.799974902532995,10257.1806640625,3090-flash-fastest-s125-bf16-best,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-flash-fastest-s125-bf16-best-2048x512-n500-b64-3e74552112cfedf7-z00a19f29-f396ae65b/result.json
flash-fastest,flash,125,best,4096x1024-n500,4096x1024,500,completed,0.2938125,4.166594979286194,0.2938125,0981292ce8ebea1402a4c3a7a6655dfc1de42688c329bd5ea921541a0f1d16ed,10.90953282173723,10257.1806640625,3090-flash-fastest-s125-bf16-best,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-flash-fastest-s125-bf16-best-4096x1024-n500-b32-3e74552112cfedf7-z00a19f29-f396ae65b/result.json
flash-fastest,flash,125,best,8190x512-n500,8190x512,500,completed,0.51833203125,2.994299692153931,0.51833203125,37a8533a985fabd3db03daf9dfd3a8e0936513ab724039c63b9a22bf352d002d,14.056685452349484,10257.1806640625,3090-flash-fastest-s125-bf16-best,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-flash-fastest-s125-bf16-best-8190x512-n500-b16-3e74552112cfedf7-z00a19f29-f396ae65b/result.json
flash-fastest,flash,125,best,8190x2047-n500,8190x2047,500,completed,0.09759452793002128,6.056080786705017,0.09759452857840742,8c16a91ea127bb7bf2130238ecd56b49fb1fd73bb3e0c2f4c586ddba8e9b97a9,14.467613347806036,10257.1806640625,3090-flash-fastest-s125-bf16-best,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260801-01-fastest-flash-vs-gdn-mqar/outputs/3090/20260801-fastest-gdn-mqar-01/evaluation/formal/formal-3090-flash-fastest-s125-bf16-best-8190x2047-n500-b16-3e74552112cfedf7-z00a19f29-f396ae65b/result.json
